Registrace,Věk,Id,Evidenční číslo,Jednotka,Typ jednotky,Typ členství,Rok vstupu
2006,15,BF582C5F0E25030BB8314900EE0156E5,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2006,13,599FADA84592C29E5A3B09CAA0C58C61,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,16,403C12124423C8CACD1FC6BC73F5B2E7,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2006,13,61C604A7FA86009D47DA962B638246E3,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2006,15,61A5F56D6A8FBD7391A150AAA0A80D28,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,12,989B36AD03608A05C80B5D9B290B7323,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2006,17,39D4E3768D2200484146D60899ADCD87,724.06.052-5,Medvědice,Oddíl,Řádné,1994
2006,21,008B71D4AB0BF785DAA9D5D55C1C1534,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,9,7C46F472B263A554B3073F15688A5A8D,724.06.052-7,Antares,Oddíl,Řádné,2008
2006,17,B3281A193B1915152F2F040F32964CE0,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,20,F596DE0D4958998C04EAE7FE6607B785,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,15,CC09C6FCBE927F9D03FA300AE607B2B6,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2006,10,E093F621E20FE6C59AFE87AD2B197775,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2006,11,B89ABDF2C32DA6EEBEFC717F9C54CE74,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2006,10,3EAEB5F64DE951D65C394AF68E153827,724.06.052-1,Světlušky,Oddíl,Řádné,2002
2006,8,262EFCC5D7D5E863A997D6F478D98D41,724.06.051-2,Slůňata,Oddíl,Řádné,2003
2006,32,7D51D351C22896CF8E3D4FDBC5140CD8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2006,26,11708B3171E08B3BBEC58636F7DCEA94,724.06,6. středisko Zlín,Středisko,Řádné,1994
2006,19,F1A87972BDB7F812551A28BFEAE94012,724.06.052-7,Antares,Oddíl,Řádné,2000
2006,10,F79F9090C6C0FCAFDFE1669C12DBAB42,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2006,10,A25CE72923B121061D13CA8EE9623289,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2006,10,B51A74064617DBAF1B0412217F9E7981,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,17,0B3023022E3B7FCE69401B51975CA74A,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,19,3607578C1794D530B7F47202E1DD7244,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,17,22F2DBD69E09B9FDFF6CB1E803A95B9D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,30,FCC221D27B0CB412B82CEAC9DD4688D0,724.06,6. středisko Zlín,Středisko,Řádné,2000
2006,13,AFBE058FE44E96C51CFA730D7F28ACF2,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2006,10,61FBE3847C53B9856170CCD4C9B8A3AF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2006,15,8008B582325ED34BE3FEB5FA8E12A9FD,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,12,FE50D63AF7C9B841CC969BBBB7820563,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2006,20,9A265BC797A96EA2E1F8F421FBEC81DE,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2006,12,9008BB2832B0B9626B672BB80E33BAE5,724.06.052-7,Antares,Oddíl,Řádné,2004
2006,10,6E9CA60FB5A792C3CCC0BBD69EBC81E7,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2006,9,1572B198C1FF9F39BB69278801F1CE3B,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2006,7,919B0AB7AC3BD49541059FD93CFF457B,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2006,12,7C41599D10CFC11060CFFB3454A215AF,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,17,071C2608A3442D290A182DA39B0737D7,724.06.052-1,Světlušky,Oddíl,Řádné,1995
2006,15,744C85741A3401732F7764AE604FB9D0,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,28,E8AAC57B11FB56BCB86E89D841C0E208,724.06,6. středisko Zlín,Středisko,Řádné,2004
2006,55,59C38B899AC6FE969CFBDD8FA91A8A2E,724.06,6. středisko Zlín,Středisko,Řádné,1968
2006,23,DEEDCD07C3863C36F83067E7FF062DD3,724.06,6. středisko Zlín,Středisko,Řádné,1995
2006,12,530003F550AE58423EAB513EDE2942AC,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,20,F55F029506925D8611D9EB9EF49210B2,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,19,AA70D5578BC1B206B857AF036C2F761A,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2006,15,1F382369404A85F8EE6932190721C15B,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2006,20,5E43424A9EB938672E132C2703BEFC02,724.06.052-5,Medvědice,Oddíl,Řádné,1992
2006,16,0D5A41DDCC2BD8CE256821087F0B208E,724.06.052-5,Medvědice,Oddíl,Řádné,1996
2006,11,70CFB12BB68632C914E98ECF567A738E,724.06.052-5,Medvědice,Oddíl,Řádné,2005
2006,7,DB90182D29A14FF07B30A1244EDE82D3,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2006,15,3401EDC8C54C315DF08F885264964C93,724.06.052-5,Medvědice,Oddíl,Řádné,2002
2006,17,5DC62FB65596472076EA119D6C7CF7EE,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2006,19,F10510012784A96416905DBB45A3A54D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,16,1B77FAB890A89E315837F35602F6B20F,724.06.052-7,Antares,Oddíl,Řádné,2000
2006,14,1D0C0BB6DD6D41FE85D3457D2688551C,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2006,9,88D4FD6D612B8F53F94C663CD4B3C8CA,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2006,27,F6386E5B01F5A2A8B5BC3020EBB735C8,724.06,6. středisko Zlín,Středisko,Řádné,1992
2006,10,A94DE03F0FFB00CE23DB5793D369DAED,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,10,403F8796DCBF710C16E301705765D4C4,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,17,05EFE681B0D21DE1F948BC32382053B3,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2006,7,37BB107FFB6ABEB68893FD34D806F7C8,724.06.052-1,Světlušky,Oddíl,Řádné,2006
2006,12,E029903CA8D7FA46685ACDDB2D1DBE57,724.06.052-5,Medvědice,Oddíl,Řádné,2005
2006,13,DEBD97DAF39453C8D55ABB574982F410,724.06.052-7,Antares,Oddíl,Řádné,2000
2006,10,DFA39DCE288F4DEAF0C582E57B7186F7,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2006,10,EAA89BF5BBAEB0BA4731A92798929179,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2006,11,5E69F78DAA418D316EC4A32535A3B32D,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2006,12,ABA75440E9E14D72179E04EB07E71276,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,9,AD7ED0A0D22B7807E24A0D1432278D56,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2006,13,A312084BB3FEFF472879D42EB4764DB3,724.06.052-7,Antares,Oddíl,Řádné,2000
2006,21,C998984534CFE7239C099D83980C5A52,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,8,4E134D977B33C28AFB529FE50E12B604,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2006,11,639C104F77AF44141FFF9266D70967CB,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2006,19,C328D6C7EC5DDEEFD4FB0A0CBE4D53F5,724.06.051-2,Slůňata,Oddíl,Řádné,1996
2006,15,384177C579723A9841F9309A891FD943,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2006,14,CCEC16C4F25EB5CD8FE259DEAC04EDE4,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,26,32E7FA959BB2498FA59586FE1F8AECC1,724.06,6. středisko Zlín,Středisko,Řádné,1995
2006,9,D20D8237EC4B3B49496E1F286ABA58DA,724.06.051-2,Slůňata,Oddíl,Řádné,2006
2006,7,41627BC6B156C993880E89A2EE62298D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2006,10,D8436DDDA3FE44C6227ABF79FEA6C52A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2006,11,8E4B6BA8BBE64EACC23276F03D596CDF,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,12,5B390ACE158F02AC052C33AAC525A888,724.06.051-6,Albion,Oddíl,Řádné,2000
2006,11,564407A9D2D4CDEEC8834BF20F28CC80,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2006,7,822C26AC48B36CD9E8A236FC9EA7E85A,724.06.052-1,Světlušky,Oddíl,Řádné,2005
2005,10,BC91F60F0D073AA68139501D06261BB0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,9,BCB50BD9B7399CED49E5B7A24E488869,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2005,11,018937AFD4C7A75B2CEB610873409CDA,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,13,1ADC92400FBA91A247DB7B954146FC57,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,21,4D1692C5F09055A31954B18EA2B02965,724.06.052-1,Světlušky,Oddíl,Řádné,1990
2005,13,A09D72C3F218C17B8900079786E71A97,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,17,03515B152E21FAEB11214D8810BF32DE,724.06.052-1,Světlušky,Oddíl,Řádné,1995
2005,13,AFC7B8470575BEF22756797C294B0F50,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,8,636F3D996033A00393C60EEC4FFC9579,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,10,5D73BAC44647B644B065F39D03004FEF,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2005,15,4535DC336A1309C1DF2D2EBCA121DF5F,724.06.052-5,Medvědice,Oddíl,Řádné,1995
2005,16,4A05BC51266556F2898ED63471447D92,724.06.052-1,Světlušky,Oddíl,Řádné,1995
2005,11,EEE30909C7A5BDFA20467D50E0E984B7,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,15,3972DB3672D5654C559647003CE486D0,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,14,346036234700DD05BE6ECAC0D847CB01,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2005,10,756655BC2C906F1075699B29912A4CA7,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2005,10,FC8C9F2B3102554B36BE79DD072CDE74,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2005,8,53114BA7760493D843F1903E4A93F2B7,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,9,13EBF0DB2B5BBD7340EC21917BB4FE7D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,7,227CFA111FC65A49867448B71E261705,724.06.052-1,Světlušky,Oddíl,Řádné,2003
2005,18,D553BCE2C0288294198BF53EC967F3C7,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,8,B587BB7C393406E3E32355D7ACBCE466,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,13,21E188D0E3377035D42E11C0314B8298,724.06.052-5,Medvědice,Oddíl,Řádné,1997
2005,15,1F10DD148995A28C2068B3879B405DE8,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,10,38A5DE702346C34A0BEED524679C85D9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,12,6D0FBB2186C3417E086AC262BF54846F,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,14,31771D91CBC4B679ED7F1E48E1A15140,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2005,9,50F9C36AB149A69080A139DBDF58FEC9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,11,A9FF53C5A232CB8608968C281D8FC10C,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,15,D79D77B04A9DB2A79F8DE1431ED2440B,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,20,7F947C28B7C36C8066B659930C453573,724.06.052-1,Světlušky,Oddíl,Řádné,1990
2005,8,09059728C10EA6BB4DCC0876D63E5C01,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,12,C4559E2019E902244D2ECD859DCE94B5,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,11,F295D17DF087B341ABC60C1092FD3CDE,724.06.052-7,Antares,Oddíl,Řádné,2004
2005,6,AC16A94880AB434675FDCE4F14559CBD,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,9,A7F0A48BEDA279148F194DD8A9BE1DFB,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,14,FE81FE2478C5983DB8F4C79B757E9E38,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,19,E6F1BBA3B60C8C754750CAC23743066D,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,16,BF84F947355CBBBFAF56141464E8995E,724.06.052-1,Světlušky,Oddíl,Řádné,1995
2005,7,B2EEC20C8634698C146740C706DD2B08,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,13,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,13,E45B184B3EE408A63EE55834B8448CBC,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,12,8F96A681BC01BCE8A500E212C4CA74F4,724.06.052-5,Medvědice,Oddíl,Řádné,2001
2005,23,A29752D07703480D0B41887C321D2021,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,10,CDF0D11AE3E7627C90EB8C8D5ED08279,724.06.052-7,Antares,Oddíl,Řádné,2004
2005,8,9B7C79EF600878C8034E91714A52F129,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,21,45C19E40AC61057B1F3C6DC32A773B9F,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,14,1207674D23F7351CCDF88CCD7DC4BB3A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,11,FA796EB953FD1E4F0007919D3396565A,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,37,EAE5C059BC158537BD9D7640080B4F50,724.06,6. středisko Zlín,Středisko,Řádné,1990
2005,7,CCB9B30619C6D1753CEC64C15BA413D4,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2005,9,44F288FC70504447076953FF1F7DFC0C,724.06.051-2,Slůňata,Oddíl,Řádné,2004
2005,14,3C06E4174E86527A23020D3042C7C43B,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,11,F185B4B406CB935479A6B4C3246DF82D,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,7,BC87ABE5F9F8441761A262A95FE2E767,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,15,A7B6C1320C1F3D0ECBE65D63A3505537,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2005,12,ADBB074FC3E4767D669327C5B1E2BCCD,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2005,7,476439C67EB6899BB05D53A1DDEE895C,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,17,73C9D975BCD66F5013F89B2BF6526E87,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,10,B2FD2EC522C86884B08CE570C55DFDFC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,14,1A8724ADB15D6233662E9875C5CB175A,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,9,7E8281CD5FFF8BAD5DEB4484E19AF994,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,16,BF767F60E09DB29933DAADB7FB2128A3,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,14,AC2D5B8302565473B59C3292E10341BD,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,20,C86D42F971ABF7986D0D0F27D0B51D05,724.06.051-2,Slůňata,Oddíl,Řádné,1992
2005,11,6E3520F4D7C2F072D8FE678E587265A5,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,22,3C851B4D008AD650DAE5BB0390918826,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,30,DCC9052A69AD24DF969AF2705589AC0C,724.06,6. středisko Zlín,Středisko,Řádné,1990
2005,11,AB4706273795B17002B41B4C53CD6140,724.06.051-2,Slůňata,Oddíl,Řádné,2001
2005,18,E34A38433D6EEE77BEDDE1F2C3B45572,724.06.052-5,Medvědice,Oddíl,Řádné,1992
2005,22,AE4419E091722BDA652B8FE86CD67049,724.06.052-7,Antares,Oddíl,Řádné,1992
2005,10,1970AB8BEF68AE8F2EB4585690043453,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2002
2005,8,FFC1BE218D761F5DE97807EB01DAB3E2,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,14,75AF1BA764C514DD02844B39C919767F,724.06.051-4,Ontario,Oddíl,Řádné,2000
2005,25,B03317EFAF81F74DD8D85E2613D71789,724.06.052-7,Antares,Oddíl,Řádné,2004
2005,16,B1B097AA7693093DFC1ACF57D43D0572,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,25,50DDC0060E50CC8A90773C1EB2D7F9E1,724.06.052-7,Antares,Oddíl,Řádné,1990
2005,22,801BD98465114CE5EA40658A180E2004,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,15,FE396D0AB48DE52684AA58836A90C18F,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,15,F86E2F1A8F53376D0704D1EE7FC9F060,724.06.051-4,Ontario,Oddíl,Řádné,2000
2005,16,2E408F82221D220DC63ED960D2BC6459,724.06.052-7,Antares,Oddíl,Řádné,1999
2005,13,C7F200ADCA8A586FD810ED9EEA79E825,724.06.052-5,Medvědice,Oddíl,Řádné,2002
2005,18,3C4FAAA513C92A055A19FAF24B33F918,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,22,1317FD9FE072B38E4B6502811E3B3FC1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,15,68F81585E513A84483A5D2D2B77D54F6,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,12,D1C7C7C018D2C8011B61AF2BEB5AB6F1,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,16,E092F2C2A1A5455DE4B3CE03A01DD261,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,18,390FE7822C9E58B5ADF2D1F78BD3BECB,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,10,A33E222CB4C3BC79FC6849BC8782CD13,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,18,96211FE1C67F95135D1AB5ED5DB5F18A,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,15,0F79BF31F629FCE6EEB9E9DD2D1BC62B,724.06.051-4,Ontario,Oddíl,Řádné,1999
2005,19,E79BFC12E50DA9E8F33E328AC5F8C0F1,724.06.051-4,Ontario,Oddíl,Řádné,1996
2005,9,8C55CC58201836FD5F0756768851523C,724.06.052-7,Antares,Oddíl,Řádné,2004
2005,10,7624F84A6A4058777DDE1F13E1B3195F,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,21,C9CA1545FBA1918CC36009B28EFB9D3B,724.06.052-7,Antares,Oddíl,Řádné,1990
2005,20,C0289D2B2B0D4CC655F75BA9B7AAB681,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2005,16,2239C2A739D307BCCE075C8095C6FF4D,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,17,24F215B0E6A9DED2D1082FAFF8D9AC99,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,15,42716ADE8F63D790DA68FAA415CDD7A4,724.06.051-4,Ontario,Oddíl,Řádné,1999
2005,7,AF00D9001CA030C0801DA148B85D994B,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,11,D7C6355C35E16D8A8D7F1F17FF267065,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2005,33,9AC8D4A8857714B5DABC02855E1EC538,724.06,6. středisko Zlín,Středisko,Řádné,2000
2005,15,0BE45D550AC3EC31118B330CED4F6069,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2005,7,E9232ACDE75EC638C7B80235DA95B728,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,11,35DBCE4DBB0661190F689D10BAB541C5,724.06.052-7,Antares,Oddíl,Řádné,2004
2005,14,BF582C5F0E25030BB8314900EE0156E5,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,12,599FADA84592C29E5A3B09CAA0C58C61,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,15,403C12124423C8CACD1FC6BC73F5B2E7,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2005,10,E2E0C52298CCED0ADDBB93ACF173865C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,12,61C604A7FA86009D47DA962B638246E3,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2005,14,61A5F56D6A8FBD7391A150AAA0A80D28,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,11,989B36AD03608A05C80B5D9B290B7323,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2005,16,39D4E3768D2200484146D60899ADCD87,724.06.052-5,Medvědice,Oddíl,Řádné,1994
2005,20,008B71D4AB0BF785DAA9D5D55C1C1534,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,8,7C46F472B263A554B3073F15688A5A8D,724.06.052-7,Antares,Oddíl,Řádné,2008
2005,16,B3281A193B1915152F2F040F32964CE0,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,19,F596DE0D4958998C04EAE7FE6607B785,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,14,CC09C6FCBE927F9D03FA300AE607B2B6,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2005,9,E093F621E20FE6C59AFE87AD2B197775,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,22,9802262E8074A178095EB5AD25561A60,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,10,B89ABDF2C32DA6EEBEFC717F9C54CE74,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2005,9,3EAEB5F64DE951D65C394AF68E153827,724.06.052-1,Světlušky,Oddíl,Řádné,2002
2005,19,4E85A7D1EDB9A37F1548E9E0D981A6BE,724.06.051-2,Slůňata,Oddíl,Řádné,1995
2005,16,44EB13A77F48694903780D48588C618F,724.06.051-4,Ontario,Oddíl,Řádné,1999
2005,31,7D51D351C22896CF8E3D4FDBC5140CD8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2005,25,11708B3171E08B3BBEC58636F7DCEA94,724.06,6. středisko Zlín,Středisko,Řádné,1994
2005,18,F1A87972BDB7F812551A28BFEAE94012,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,9,F79F9090C6C0FCAFDFE1669C12DBAB42,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,9,A25CE72923B121061D13CA8EE9623289,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,9,B51A74064617DBAF1B0412217F9E7981,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,16,0B3023022E3B7FCE69401B51975CA74A,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,18,3607578C1794D530B7F47202E1DD7244,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,16,22F2DBD69E09B9FDFF6CB1E803A95B9D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,29,FCC221D27B0CB412B82CEAC9DD4688D0,724.06,6. středisko Zlín,Středisko,Řádné,2000
2005,13,0A78504A75CF6D62915FC4576820E23D,724.06.052-7,Antares,Oddíl,Řádné,2000
2005,12,AFBE058FE44E96C51CFA730D7F28ACF2,724.06.052-5,Medvědice,Oddíl,Řádné,2000
2005,9,61FBE3847C53B9856170CCD4C9B8A3AF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2005,12,64A3C59A1B5EE6BA0BAFA59B605CE3F6,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,15,DCDEC9E626341022FF745E4F06475C38,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,14,8008B582325ED34BE3FEB5FA8E12A9FD,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,13,76ED90244F89B6877B6D0BD67E558767,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2005,19,9A265BC797A96EA2E1F8F421FBEC81DE,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2005,11,9008BB2832B0B9626B672BB80E33BAE5,724.06.052-7,Antares,Oddíl,Řádné,2004
2005,9,6E9CA60FB5A792C3CCC0BBD69EBC81E7,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,8,1572B198C1FF9F39BB69278801F1CE3B,724.06.051-2,Slůňata,Oddíl,Řádné,2002
2005,11,7C41599D10CFC11060CFFB3454A215AF,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,16,071C2608A3442D290A182DA39B0737D7,724.06.052-1,Světlušky,Oddíl,Řádné,1995
2005,14,744C85741A3401732F7764AE604FB9D0,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,27,E8AAC57B11FB56BCB86E89D841C0E208,724.06,6. středisko Zlín,Středisko,Řádné,2004
2005,54,59C38B899AC6FE969CFBDD8FA91A8A2E,724.06,6. středisko Zlín,Středisko,Řádné,1968
2005,22,DEEDCD07C3863C36F83067E7FF062DD3,724.06.051-4,Ontario,Oddíl,Řádné,1995
2005,11,530003F550AE58423EAB513EDE2942AC,724.06.051-6,Albion,Oddíl,Řádné,2000
2005,19,F55F029506925D8611D9EB9EF49210B2,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2005,18,AA70D5578BC1B206B857AF036C2F761A,724.06.052-5,Medvědice,Oddíl,Řádné,2003
2005,14,1F382369404A85F8EE6932190721C15B,724.06.052-5,Medvědice,Oddíl,Řádné,1998
2005,19,5E43424A9EB938672E132C2703BEFC02,724.06.052-5,Medvědice,Oddíl,Řádné,1992
2005,15,0D5A41DDCC2BD8CE256821087F0B208E,724.06.052-5,Medvědice,Oddíl,Řádné,1996
2005,17,2444DC9A8D699014117A65365059B946,724.06.052-5,Medvědice,Oddíl,Řádné,1996
2005,19,559DC4B6383F47C843E6E62F9AACFD73,724.06.051-4,Ontario,Oddíl,Řádné,2000
2005,10,70CFB12BB68632C914E98ECF567A738E,724.06.051-2,Slůňata,Oddíl,Řádné,2005
2005,6,DB90182D29A14FF07B30A1244EDE82D3,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,14,3401EDC8C54C315DF08F885264964C93,724.06.052-5,Medvědice,Oddíl,Řádné,2002
2005,16,5DC62FB65596472076EA119D6C7CF7EE,724.06.052-5,Medvědice,Oddíl,Řádné,1999
2005,9,38C1961AD59C807C4754FA0C6FA79B52,724.06.052-1,Světlušky,Oddíl,Řádné,2004
2005,18,F10510012784A96416905DBB45A3A54D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
